id,firstname,lastname,birth,nba,height,weight,college,affiliation,leagues
894,Derrick,Walton Jr.,"{'date': '1995-04-03', 'country': 'USA'}","{'start': 2017, 'pro': 2}","{'feets': '6', 'inches': '0', 'meters': '1.83'}","{'pounds': '185', 'kilograms': '83.9'}",Michigan,Michigan/USA,"{'standard': {'jersey': 10, 'active': True, 'pos': 'G'}, 'sacramento': {'jersey': 18, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 26, 'active': True, 'pos': 'G'}}"
1219,Landry,Nnoko,"{'date': '1994-04-09', 'country': 'Cameroon'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '250', 'kilograms': '113.4'}",Clemson,Clemson/Cameroon,"{'sacramento': {'jersey': 70, 'active': True, 'pos': 'C-F'}, 'vegas': {'jersey': 36, 'active': True, 'pos': 'C'}}"
862,Rodney,Purvis,"{'date': '1994-02-14', 'country': 'USA'}","{'start': 2017, 'pro': 1}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '205', 'kilograms': '93.0'}",Connecticut,Connecticut/USA,"{'standard': {'jersey': 15, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 44, 'active': True, 'pos': 'G'}}"
995,Yante,Maten,"{'date': '1996-08-14', 'country': 'USA'}","{'start': 2018, 'pro': 1}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '240', 'kilograms': '108.9'}",Georgia,Georgia/USA,"{'standard': {'jersey': 26, 'active': True, 'pos': 'F'}, 'sacramento': {'jersey': None, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 61, 'active': True, 'pos': 'F'}}"
1057,Malik,Newman,"{'date': '1997-02-21', 'country': 'USA'}","{'start': 2019, 'pro': 1}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '190', 'kilograms': '86.2'}",Kansas,Kansas/USA,"{'standard': {'jersey': 14, 'active': True, 'pos': 'G'}, 'sacramento': {'jersey': 14, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 39, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 39, 'active': True, 'pos': 'G'}}"
1193,Dikembe,Dixson,"{'date': '1996-09-06', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '200', 'kilograms': '90.7'}",, USA/USA,"{'sacramento': {'jersey': 61, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 61, 'active': True, 'pos': 'F'}}"
1018,Duncan,Robinson,"{'date': '1994-04-22', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '215', 'kilograms': '97.5'}",Michigan,Michigan/USA,"{'standard': {'jersey': 55, 'active': True, 'pos': 'F'}, 'sacramento': {'jersey': 55, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 55, 'active': True, 'pos': 'F'}}"
1032,Emanuel,Terry,"{'date': '1996-08-21', 'country': 'USA'}","{'start': 2018, 'pro': 1}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '220', 'kilograms': '99.8'}",Lincoln Memorial,Lincoln Memorial/USA,"{'standard': {'jersey': 10, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 62, 'active': True, 'pos': 'F'}, 'sacramento': {'jersey': 26, 'active': True, 'pos': 'F'}}"
1061,Marcus,Lee,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 24, 'active': False, 'pos': None}}"
19,Ryan,Anderson,"{'date': '1988-05-06', 'country': 'USA'}","{'start': 2008, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",California,California/USA,"{'standard': {'jersey': 33, 'active': False, 'pos': None}}"
146,Goran,Dragic,"{'date': '1986-05-06', 'country': 'Slovenia'}","{'start': 2008, 'pro': 13}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '190', 'kilograms': '86.2'}",Union Olimpija,Union Olimpija/Slovenia,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G'}}"
274,James,Johnson,"{'date': '1987-02-20', 'country': 'USA'}","{'start': 2009, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Wake Forest,Wake Forest/USA,"{'standard': {'jersey': 16, 'active': True, 'pos': 'F'}}"
157,Wayne,Ellington,"{'date': '1987-11-29', 'country': 'USA'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '207', 'kilograms': '93.9'}",North Carolina,North Carolina/USA,"{'standard': {'jersey': 2, 'active': True, 'pos': 'G'}}"
546,Hassan,Whiteside,"{'date': '1989-06-13', 'country': 'USA'}","{'start': 2010, 'pro': 9}","{'feets': '7', 'inches': '0', 'meters': '2.13'}","{'pounds': '265', 'kilograms': '120.2'}",Marshall,Marshall/USA,"{'standard': {'jersey': 21, 'active': True, 'pos': 'C'}, 'africa': {'jersey': 21, 'active': True, 'pos': 'C'}}"
